Registration date;Total usage time;Pets;Carpet score;Sent for repair;Failure date;Battery status;Impact status;IR status
1Mar2018;1654;1;2;NO;---;---;---;---
9Dec2019;28;0;2;NO;---;---;---;---
14Jan2015;1708;0;3;YES;19Mar2018;Damage;OK;OK
16Aug2019;268;1;4;NO;---;---;---;---
3Sep2019;146;0;2;NO;---;---;---;---
9Jul2017;1844;1;4;NO;---;---;---;---
9Jan2016;1437;0;3;NO;---;---;---;---
14Nov2016;1284;1;2;YES;27Apr2019;Damage;OK;OK
1Oct2016;1049;0;2;NO;---;---;---;---
2Nov2019;72;0;2;NO;---;---;---;---
7Aug2017;2196;1;3;NO;---;---;---;---
5Sep2017;1306;1;3;NO;---;---;---;---
19Feb2016;1572;0;2;NO;---;---;---;---
13Apr2018;1377;1;2;NO;---;---;---;---
25Apr2016;1156;0;4;NO;---;---;---;---
11Jul2019;394;1;3;NO;---;---;---;---
7Apr2018;100;0;4;NO;---;---;---;---
7May2016;1553;0;3;NO;---;---;---;---
20Jan2015;447;1;4;YES;8Jul2015;OK;OK;Damage
28Aug2016;1533;1;1;NO;---;---;---;---
3Oct2017;1406;0;2;NO;---;---;---;---
3Oct2016;1574;1;2;NO;---;---;---;---
1Jun2018;329;0;3;NO;---;---;---;---
3Nov2017;1225;0;1;NO;---;---;---;---
28Sep2017;1514;1;5;NO;---;---;---;---
15Jan2015;1211;0;3;YES;19Jul2018;Damage;OK;OK
18Dec2018;588;0;5;NO;---;---;---;---
9Sep2016;449;0;2;NO;---;---;---;---
4Dec2018;617;1;4;NO;---;---;---;---
20Oct2018;927;1;5;NO;---;---;---;---
27Oct2018;259;0;2;NO;---;---;---;---
10Feb2018;569;0;2;NO;---;---;---;---
22Sep2019;102;1;1;NO;---;---;---;---
9Mar2018;596;0;4;NO;---;---;---;---
9Jul2016;766;0;5;NO;---;---;---;---
13Apr2015;3255;1;2;YES;30Apr2019;Damage;OK;OK
31Dec2017;683;0;6;NO;---;---;---;---
5Dec2017;576;0;3;NO;---;---;---;---
22Feb2017;2859;1;2;YES;14Nov2019;OK;Damage;OK
9Apr2017;746;0;2;NO;---;---;---;---
5Oct2018;903;1;2;NO;---;---;---;---
16Jul2017;1081;1;4;NO;---;---;---;---
18Jul2016;1692;0;3;NO;---;---;---;---
26Jan2019;367;0;4;NO;---;---;---;---
22Apr2016;1386;0;2;NO;---;---;---;---
19Aug2019;106;0;2;NO;---;---;---;---
20Mar2018;1981;1;2;NO;---;---;---;---
1Jan2017;1972;1;4;NO;---;---;---;---
24Feb2017;946;0;5;YES;14Mar2019;Damage;OK;OK
17May2016;1260;0;2;NO;---;---;---;---
29Feb2016;1419;0;5;YES;13Sep2019;Damage;OK;OK
4Jan2017;900;0;3;YES;1Apr2019;Damage;OK;OK
3Jul2017;2112;1;2;NO;---;---;---;---
26Nov2018;932;1;1;NO;---;---;---;---
29Jun2018;671;0;2;NO;---;---;---;---
6Apr2017;1674;1;5;NO;---;---;---;---
9Feb2017;539;1;3;YES;13Jul2018;Damage;OK;OK
9Sep2016;568;0;2;YES;23Dec2017;OK;OK;Damage
10Mar2016;1722;0;3;NO;---;---;---;---
24May2017;952;0;1;NO;---;---;---;---
4Jun2018;585;0;2;NO;---;---;---;---
24Jul2019;162;0;2;NO;---;---;---;---
18Aug2015;2047;0;3;YES;11Nov2019;Damage;OK;OK
23Nov2015;447;1;4;YES;8Jun2016;OK;OK;Damage
24Mar2017;717;0;1;NO;---;---;---;---
21Nov2016;1153;0;2;NO;---;---;---;---
2Feb2017;1869;1;2;NO;---;---;---;---
23Sep2015;1945;1;3;YES;24Nov2018;Damage;OK;OK
8Nov2019;47;0;3;NO;---;---;---;---
9Dec2019;24;0;1;NO;---;---;---;---
26Jan2015;1740;0;1;YES;12Jan2019;Damage;OK;OK
3Aug2016;833;0;3;NO;---;---;---;---
13Jan2018;568;0;5;NO;---;---;---;---
1Feb2019;381;0;2;NO;---;---;---;---
31Dec2017;1713;1;7;NO;---;---;---;---
29Jul2017;788;0;2;YES;12Aug2019;Damage;OK;OK
5Aug2017;1075;1;1;NO;---;---;---;---
24Feb2017;972;0;2;NO;---;---;---;---
31Jul2019;158;0;3;NO;---;---;---;---
17Oct2016;585;0;3;NO;---;---;---;---
23Jul2016;941;0;4;NO;---;---;---;---
20Jan2016;913;0;2;YES;18May2018;OK;OK;Damage
13Jun2017;986;0;6;NO;---;---;---;---
20Jul2019;294;1;4;NO;---;---;---;---
25Jan2019;221;0;2;NO;---;---;---;---
2Sep2018;460;0;2;NO;---;---;---;---
16Nov2016;1826;1;5;NO;---;---;---;---
24Jul2017;611;0;3;NO;---;---;---;---
29Jun2017;556;0;3;NO;---;---;---;---
7Sep2015;1143;1;7;YES;9Apr2018;Damage;OK;OK
3Apr2017;1823;0;3;NO;---;---;---;---
26Jul2016;846;0;3;NO;---;---;---;---
1Sep2018;234;0;1;NO;---;---;---;---
24Feb2019;378;0;2;NO;---;---;---;---
21Sep2017;1477;1;3;NO;---;---;---;---
20Oct2015;1093;0;2;YES;16Jul2018;Damage;OK;OK
19Feb2016;2947;1;4;NO;---;---;---;---
2Jun2016;1783;0;5;NO;---;---;---;---
9Dec2015;1816;0;1;YES;24May2019;Damage;OK;OK
1Dec2018;474;0;1;NO;---;---;---;---
30Apr2017;845;0;1;YES;20Aug2019;OK;OK;Damage
30Mar2018;564;0;4;NO;---;---;---;---
7Mar2015;996;0;1;YES;4May2019;OK;OK;OK
15May2016;3046;1;3;NO;---;---;---;---
25Dec2017;635;0;5;NO;---;---;---;---
3Oct2019;205;1;5;NO;---;---;---;---
29Jul2015;276;0;3;YES;30May2016;OK;OK;Damage
2Aug2015;1888;1;2;YES;31Aug2018;Damage;OK;OK
28Feb2018;681;0;4;NO;---;---;---;---
10Aug2019;142;0;2;NO;---;---;---;---
5Dec2019;28;1;1;NO;---;---;---;---
17Dec2018;800;1;3;NO;---;---;---;---
14Dec2019;18;0;2;NO;---;---;---;---
2Feb2015;1331;1;2;YES;9Mar2017;Damage;OK;OK
22Nov2017;857;0;6;NO;---;---;---;---
16Feb2018;559;0;1;NO;---;---;---;---
9Aug2015;1610;1;3;YES;12Nov2018;Damage;OK;OK
10Dec2018;418;0;4;YES;25Dec2019;OK;OK;Damage
18Apr2019;119;0;2;NO;---;---;---;---
27Jan2016;1706;1;3;YES;30Dec2017;OK;OK;Damage
20Dec2019;16;0;3;NO;---;---;---;---
24Jun2017;293;0;2;NO;---;---;---;---
28Jan2017;1361;0;1;NO;---;---;---;---
6Apr2015;2268;0;1;NO;---;---;---;---
2Dec2019;22;0;2;NO;---;---;---;---
29Nov2015;1174;0;3;NO;---;---;---;---
6Aug2018;216;0;4;NO;---;---;---;---
9Oct2017;994;0;2;NO;---;---;---;---
28Sep2015;2064;0;2;NO;---;---;---;---
13Jan2018;834;0;2;NO;---;---;---;---
31Jan2016;1801;0;3;NO;---;---;---;---
9May2017;905;0;4;NO;---;---;---;---
5May2019;468;1;2;NO;---;---;---;---
5Feb2016;1070;0;1;NO;---;---;---;---
11Jan2019;456;0;1;NO;---;---;---;---
14Aug2018;285;0;2;NO;---;---;---;---
5Aug2017;846;0;3;NO;---;---;---;---
16Jul2019;179;0;5;NO;---;---;---;---
12Feb2015;1437;1;3;YES;6Sep2018;Damage;OK;OK
15May2016;354;0;5;YES;11Nov2017;Damage;OK;OK
7Apr2017;620;0;4;NO;---;---;---;---
12Aug2017;1390;1;4;YES;16Apr2019;OK;OK;Damage
10May2017;1433;0;4;NO;---;---;---;---
27Jun2016;915;0;2;YES;5Dec2018;Damage;OK;OK
9Oct2015;1241;1;2;YES;26Mar2017;Damage;OK;OK
4May2017;653;0;4;NO;---;---;---;---
25Mar2018;1391;1;1;NO;---;---;---;---
26Oct2017;1155;0;5;NO;---;---;---;---
13Jul2018;1320;1;4;NO;---;---;---;---
18Apr2017;1127;0;3;NO;---;---;---;---
19Jul2016;1009;0;2;NO;---;---;---;---
21Oct2016;1022;0;4;NO;---;---;---;---
8Jun2017;837;1;2;NO;---;---;---;---
5Aug2016;1358;0;3;NO;---;---;---;---
19Jun2018;654;0;2;NO;---;---;---;---
26Jul2017;748;0;2;NO;---;---;---;---
5Aug2018;1423;1;3;NO;---;---;---;---
6Feb2017;1251;1;4;NO;---;---;---;---
16Sep2015;975;0;2;YES;7Jul2019;Damage;OK;OK
19Jun2016;1469;0;2;YES;17Jul2019;Damage;OK;OK
15Jun2018;555;0;6;NO;---;---;---;---
27Mar2018;642;0;3;NO;---;---;---;---
17May2017;1041;0;4;NO;---;---;---;---
14Apr2018;955;0;2;NO;---;---;---;---
12Feb2016;2697;1;1;YES;18Feb2019;OK;Damage;OK
2Nov2017;266;0;4;NO;---;---;---;---
12Nov2019;31;0;2;NO;---;---;---;---
5Sep2015;3075;1;4;YES;8Jul2019;Damage;OK;OK
25Aug2018;595;1;4;NO;---;---;---;---
13Apr2018;643;0;2;NO;---;---;---;---
24May2019;362;0;1;NO;---;---;---;---
29Apr2018;617;0;3;NO;---;---;---;---
18Aug2016;276;0;2;YES;19Apr2017;Damage;OK;OK
10Dec2016;2212;1;2;NO;---;---;---;---
12Apr2015;1240;0;3;NO;---;---;---;---
20Jul2018;1329;1;3;NO;---;---;---;---
10Jun2016;915;0;5;NO;---;---;---;---
26Jun2019;351;1;2;NO;---;---;---;---
28Mar2019;246;0;2;NO;---;---;---;---
21Feb2018;692;0;1;NO;---;---;---;---
20Sep2018;305;0;1;NO;---;---;---;---
21Nov2018;981;1;2;NO;---;---;---;---
23Nov2019;86;1;2;NO;---;---;---;---
2Jul2019;163;0;4;NO;---;---;---;---
15Aug2015;1272;0;1;YES;19Nov2019;Damage;OK;OK
4Oct2019;88;0;4;NO;---;---;---;---
18Nov2016;2598;1;3;NO;---;---;---;---
29Jul2016;822;1;2;YES;25Jan2019;Damage;OK;OK
14Dec2017;1255;1;2;NO;---;---;---;---
15Sep2016;1184;1;3;YES;23Oct2017;Damage;OK;OK
28May2018;499;0;3;NO;---;---;---;---
8Nov2016;1191;0;3;NO;---;---;---;---
5Feb2017;2191;1;1;NO;---;---;---;---
28Apr2019;791;1;4;NO;---;---;---;---
6Aug2019;179;1;2;NO;---;---;---;---
7Aug2018;541;0;3;NO;---;---;---;---
20Dec2018;933;1;3;NO;---;---;---;---
26Feb2019;235;0;2;NO;---;---;---;---
29Sep2018;1119;1;5;NO;---;---;---;---
3Feb2018;646;0;2;NO;---;---;---;---
27Dec2016;26;0;1;YES;8Mar2017;OK;OK;Damage
6Dec2016;1181;0;2;NO;---;---;---;---
4Jun2019;487;1;1;NO;---;---;---;---
13May2015;1450;0;3;NO;---;---;---;---
26Mar2018;356;0;2;NO;---;---;---;---
22Mar2015;2195;0;1;NO;---;---;---;---
1May2016;1477;0;4;NO;---;---;---;---
21Nov2019;42;0;4;NO;---;---;---;---
10Jul2017;1011;0;3;NO;---;---;---;---
4Jul2017;1193;0;3;NO;---;---;---;---
18Jun2017;587;0;3;NO;---;---;---;---
23Jul2018;697;0;2;NO;---;---;---;---
23Mar2015;402;1;5;YES;30Nov2015;OK;OK;Damage
13Oct2018;1213;1;2;NO;---;---;---;---
4Jun2017;862;0;5;NO;---;---;---;---
18Aug2019;72;0;3;NO;---;---;---;---
15May2017;1355;1;3;YES;29Oct2018;Damage;OK;OK
7Sep2018;309;0;4;NO;---;---;---;---
11Aug2018;335;0;1;NO;---;---;---;---
21Jul2017;758;0;2;NO;---;---;---;---
22Dec2016;1066;0;1;NO;---;---;---;---
9Nov2018;596;1;2;NO;---;---;---;---
23Sep2015;3242;1;3;YES;1Jan2019;Damage;OK;OK
7Mar2018;1173;1;5;NO;---;---;---;---
4May2017;2747;1;2;YES;6Dec2019;OK;Damage;OK
28Apr2016;1483;0;4;NO;---;---;---;---
16Dec2015;1579;0;2;NO;---;---;---;---
26Feb2019;430;0;5;NO;---;---;---;---
26Oct2015;1123;0;4;YES;25Dec2019;Damage;OK;OK
29Oct2017;899;0;3;YES;13Nov2019;OK;OK;Damage
25Nov2017;791;0;1;NO;---;---;---;---
6Jun2017;989;1;3;YES;2Dec2019;Damage;OK;OK
6Sep2015;1508;0;5;YES;31Aug2019;Damage;OK;OK
23Nov2015;1370;0;1;NO;---;---;---;---
21Sep2017;1340;1;1;YES;13Feb2019;Damage;OK;OK
16May2019;269;0;2;NO;---;---;---;---
17Dec2017;585;1;2;NO;---;---;---;---
28Sep2016;1621;1;2;NO;---;---;---;---
18Oct2019;65;0;3;NO;---;---;---;---
20Apr2017;875;1;4;YES;15Mar2018;Damage;OK;OK
10Aug2017;332;0;2;YES;7Apr2018;OK;OK;Damage
11Jun2017;1113;0;3;NO;---;---;---;---
11Feb2019;395;1;1;NO;---;---;---;---
21May2017;1754;1;4;NO;---;---;---;---
22May2019;153;0;3;NO;---;---;---;---
21Jul2018;589;0;2;NO;---;---;---;---
14Aug2018;632;0;2;NO;---;---;---;---
30Jan2019;523;0;4;NO;---;---;---;---
8Feb2017;1002;0;2;NO;---;---;---;---
9Jul2018;614;0;3;NO;---;---;---;---
19Dec2016;726;0;4;NO;---;---;---;---
9May2015;2139;1;4;YES;1Jun2018;Damage;OK;OK
12Feb2018;506;0;3;NO;---;---;---;---
15Jan2015;782;0;2;YES;5Oct2018;Damage;OK;OK
28May2018;634;0;3;NO;---;---;---;---
14Oct2016;2597;1;2;YES;24Apr2019;Damage;OK;OK
20Nov2017;865;0;6;NO;---;---;---;---
20Feb2017;862;0;3;NO;---;---;---;---
23Apr2015;2527;0;3;NO;---;---;---;---
15Mar2017;966;0;7;NO;---;---;---;---
21Jan2019;276;0;2;NO;---;---;---;---
30May2015;1168;0;3;YES;26Aug2019;Damage;OK;OK
12Jun2016;1149;1;4;NO;---;---;---;---
29Mar2016;1815;1;2;YES;21Dec2017;Damage;OK;OK
10Jul2017;1520;1;4;YES;9Apr2019;Damage;OK;OK
4Mar2015;1250;1;4;YES;7Sep2017;OK;OK;Damage
21Jul2015;1399;0;1;NO;---;---;---;---
24Dec2019;16;1;2;NO;---;---;---;---
19Sep2019;118;0;1;NO;---;---;---;---
16Jul2018;526;1;5;NO;---;---;---;---
22Jun2019;440;1;3;NO;---;---;---;---
27Jun2017;1978;1;4;NO;---;---;---;---
17Mar2018;26;0;1;NO;---;---;---;---
23Feb2015;2414;1;2;YES;10May2019;Damage;OK;OK
6Oct2016;1551;0;2;NO;---;---;---;---
21Dec2016;536;0;3;NO;---;---;---;---
30Aug2015;1060;0;2;NO;---;---;---;---
20Dec2018;653;1;5;NO;---;---;---;---
11Sep2017;2364;1;2;NO;---;---;---;---
28Nov2018;520;1;6;NO;---;---;---;---
16Feb2019;399;0;3;NO;---;---;---;---
17May2018;334;0;2;NO;---;---;---;---
13Mar2017;720;0;3;YES;21Jun2019;Damage;OK;OK
9Aug2019;73;0;2;NO;---;---;---;---
11Dec2018;355;0;2;NO;---;---;---;---
6Mar2015;1499;0;1;NO;---;---;---;---
28Nov2019;40;0;1;NO;---;---;---;---
4Sep2015;977;0;1;YES;22Dec2017;Damage;OK;OK
29Aug2015;2158;1;3;YES;26May2018;Damage;OK;OK
18Jun2017;1082;0;2;NO;---;---;---;---
2Oct2018;668;0;3;NO;---;---;---;---
18Oct2017;1577;1;2;NO;---;---;---;---
11Oct2019;177;1;4;NO;---;---;---;---
26Jun2016;1435;0;3;NO;---;---;---;---
26Jul2015;2809;1;4;YES;26Sep2018;Damage;OK;OK
4Jun2019;216;1;2;YES;14Sep2019;OK;OK;Damage
4May2019;231;1;2;NO;---;---;---;---
7Feb2015;1835;1;5;YES;15Nov2016;Damage;OK;OK
3Jan2015;2485;0;3;YES;16Aug2019;Damage;OK;OK
11Oct2015;2673;1;2;YES;12Nov2018;Damage;OK;OK
9Jul2018;1395;1;1;NO;---;---;---;---
23Sep2019;90;0;2;NO;---;---;---;---
21Mar2018;830;0;2;NO;---;---;---;---
26Jan2019;558;1;5;NO;---;---;---;---
6Jan2016;997;0;4;NO;---;---;---;---
28Apr2015;2931;1;2;YES;29Mar2018;Damage;OK;OK
25May2015;1253;0;1;YES;7Jun2019;OK;OK;Damage
22Dec2018;133;0;2;NO;---;---;---;---
20Dec2019;21;1;4;NO;---;---;---;---
19Mar2018;587;0;2;NO;---;---;---;---
28Oct2017;847;0;4;NO;---;---;---;---
17Jun2015;1239;0;3;YES;10Mar2018;Damage;OK;OK
31Dec2015;996;0;5;YES;12Apr2018;Damage;OK;OK
15Mar2018;452;0;2;NO;---;---;---;---
1Dec2019;74;1;5;NO;---;---;---;---
26Jan2019;219;0;2;NO;---;---;---;---
28Apr2019;218;0;2;NO;---;---;---;---
19Oct2015;1323;0;5;NO;---;---;---;---
28Jun2017;1889;1;4;NO;---;---;---;---
29Jun2018;686;0;3;NO;---;---;---;---
23Dec2018;221;0;6;NO;---;---;---;---
17Jul2015;1480;1;3;NO;---;---;---;---
21Oct2017;1441;1;2;NO;---;---;---;---
5Jul2018;596;0;3;NO;---;---;---;---
5Sep2016;1154;0;1;NO;---;---;---;---
25Oct2015;1206;0;1;NO;---;---;---;---
6Oct2016;2615;1;2;NO;---;---;---;---
7Oct2016;1143;0;4;NO;---;---;---;---
10Mar2017;880;0;5;YES;10Nov2019;Damage;OK;OK
29Sep2015;1193;0;1;YES;21Apr2019;Damage;OK;OK
10Nov2015;1698;0;2;NO;---;---;---;---
14Oct2018;202;0;1;NO;---;---;---;---
12Jun2017;1743;1;2;NO;---;---;---;---
19Mar2017;1583;1;4;NO;---;---;---;---
15Dec2019;18;0;2;NO;---;---;---;---
15Jun2018;379;0;2;NO;---;---;---;---
9Apr2015;2632;1;5;YES;4Jun2017;Damage;OK;OK
28Aug2018;482;0;4;NO;---;---;---;---
21Oct2017;928;0;2;NO;---;---;---;---
28Jun2017;1440;1;1;NO;---;---;---;---
16Mar2019;437;1;2;NO;---;---;---;---
26Apr2017;2173;1;1;NO;---;---;---;---
30Dec2015;2914;1;2;YES;1Oct2019;Damage;OK;OK
11Apr2018;2074;1;2;NO;---;---;---;---
8Dec2019;25;0;4;NO;---;---;---;---
11Aug2018;474;0;3;NO;---;---;---;---
14Feb2015;2048;0;2;NO;---;---;---;---
19Jun2017;1443;1;4;YES;4Oct2019;Damage;OK;OK
5Oct2015;1567;1;1;YES;12Aug2018;Damage;OK;OK
24Apr2018;517;0;3;NO;---;---;---;---
19Feb2015;1710;0;1;NO;---;---;---;---
10Dec2018;751;1;1;NO;---;---;---;---
13Feb2015;2335;1;5;YES;24Apr2019;Damage;OK;OK
4Oct2018;550;0;2;NO;---;---;---;---
6Feb2016;1358;1;2;NO;---;---;---;---
11Jul2019;177;0;2;NO;---;---;---;---
20Apr2015;1952;0;3;YES;21Dec2019;Damage;OK;OK
23Feb2015;1328;0;4;YES;27May2019;Damage;OK;OK
20Oct2015;2309;1;2;YES;4Dec2019;OK;OK;OK
5Mar2018;1293;1;2;NO;---;---;---;---
11Dec2019;8;0;4;NO;---;---;---;---
22Oct2017;971;0;1;NO;---;---;---;---
4Jan2017;588;0;3;YES;24Jul2018;OK;OK;Damage
9Feb2016;1317;1;1;NO;---;---;---;---
6Aug2019;124;1;2;NO;---;---;---;---
17Feb2016;1587;0;3;NO;---;---;---;---
9Mar2015;1011;0;1;YES;6Dec2016;Damage;OK;OK
2Jul2018;534;0;5;NO;---;---;---;---
3Oct2016;1904;1;3;NO;---;---;---;---
21Oct2016;2144;0;1;NO;---;---;---;---
18May2016;1897;0;1;NO;---;---;---;---
26Dec2016;1181;1;2;NO;---;---;---;---
13Dec2019;5;0;2;NO;---;---;---;---
21Jun2018;1582;1;2;NO;---;---;---;---
18Aug2016;770;0;1;YES;6Apr2018;OK;OK;Damage
15May2019;593;1;3;NO;---;---;---;---
8Aug2018;705;0;2;NO;---;---;---;---
26Nov2019;36;0;2;NO;---;---;---;---
26Nov2018;236;0;4;NO;---;---;---;---
24Nov2018;799;1;3;NO;---;---;---;---
20Dec2017;938;1;3;NO;---;---;---;---
20Nov2019;93;1;3;NO;---;---;---;---
30May2016;1916;0;2;NO;---;---;---;---
29Jun2019;279;1;2;NO;---;---;---;---
27Oct2018;458;0;3;NO;---;---;---;---
25Feb2018;796;1;2;NO;---;---;---;---
30Dec2018;20;1;3;YES;10Jan2019;OK;OK;Damage
1Jan2018;1776;1;1;NO;---;---;---;---
21Jan2016;1656;0;2;YES;26Oct2019;Damage;OK;OK
13Nov2019;87;1;3;NO;---;---;---;---
9Dec2017;483;0;2;NO;---;---;---;---
12Oct2015;1752;1;3;YES;16Dec2017;OK;OK;Damage
7Dec2015;867;0;2;YES;3Feb2019;Damage;OK;OK
17Aug2017;952;1;3;NO;---;---;---;---
1Jul2018;520;0;2;NO;---;---;---;---
18Nov2017;869;0;2;NO;---;---;---;---
7Oct2016;1087;1;3;NO;---;---;---;---
18Jan2015;2523;1;3;NO;---;---;---;---
1Aug2015;2077;0;2;NO;---;---;---;---
23Oct2016;2348;1;2;YES;22Jun2019;OK;Damage;OK
23Aug2018;436;0;3;NO;---;---;---;---
6Mar2018;450;0;2;NO;---;---;---;---
7Sep2016;1276;0;1;NO;---;---;---;---
5Jan2015;1850;0;2;NO;---;---;---;---
15Feb2019;320;0;2;NO;---;---;---;---
21Mar2018;686;1;2;NO;---;---;---;---
24May2015;1920;0;2;NO;---;---;---;---
8Dec2016;1246;0;2;NO;---;---;---;---
28Aug2015;2266;1;2;YES;3Mar2019;OK;Damage;OK
10May2018;724;0;1;NO;---;---;---;---
14Jul2016;1449;0;4;NO;---;---;---;---
26Oct2018;432;0;2;NO;---;---;---;---
26Oct2018;945;1;2;NO;---;---;---;---
12Aug2019;205;1;3;NO;---;---;---;---
11Apr2017;601;0;1;NO;---;---;---;---
25Mar2015;2111;0;2;NO;---;---;---;---
21Apr2018;149;0;4;YES;12Oct2018;OK;OK;Damage
1Aug2017;2070;1;2;YES;3Sep2019;Damage;OK;OK
21Jan2016;1476;0;5;NO;---;---;---;---
25Apr2016;1345;1;4;NO;---;---;---;---
25Feb2015;2263;0;3;YES;9Jun2019;Damage;OK;OK
23Jul2017;2844;1;4;NO;---;---;---;---
10Mar2018;1539;1;3;NO;---;---;---;---
30Mar2017;1154;0;4;NO;---;---;---;---
8Dec2016;1433;1;2;NO;---;---;---;---
7Aug2015;1598;0;6;YES;29Nov2018;Damage;OK;OK
5Nov2019;67;1;3;NO;---;---;---;---
6Mar2015;1620;1;4;YES;14Dec2019;Damage;OK;OK
16Jan2017;1052;1;1;NO;---;---;---;---
30Nov2019;34;0;4;NO;---;---;---;---
24Mar2019;357;0;5;NO;---;---;---;---
19Jun2015;1084;0;3;YES;4Feb2019;Damage;OK;OK
23Apr2016;1503;0;7;NO;---;---;---;---
15Jan2018;659;0;2;NO;---;---;---;---
4Jan2017;698;0;4;NO;---;---;---;---
2Sep2015;1132;0;4;YES;28Sep2017;Damage;OK;OK
26Jul2019;135;0;4;NO;---;---;---;---
2Sep2019;229;1;3;NO;---;---;---;---
6May2016;1460;1;4;YES;17Jul2019;Damage;OK;OK
12Mar2015;2616;1;3;YES;25Feb2018;Damage;OK;OK
7Jan2018;89;1;1;NO;---;---;---;---
8Dec2015;1978;1;2;YES;9Apr2019;Damage;OK;OK
5Sep2018;777;0;2;NO;---;---;---;---
23Jul2015;1904;0;2;YES;17Jan2019;Damage;OK;OK
14Nov2018;217;0;2;NO;---;---;---;---
7Aug2017;1372;1;3;NO;---;---;---;---
5Jun2015;470;0;3;YES;1Jul2018;Damage;OK;OK
23Jul2016;2756;1;2;NO;---;---;---;---
11May2016;2453;1;3;NO;---;---;---;---
16Dec2019;12;0;2;NO;---;---;---;---
18Oct2016;964;0;3;YES;6Nov2019;Damage;OK;OK
28Jun2017;1325;0;4;NO;---;---;---;---
14Sep2019;84;0;1;NO;---;---;---;---
17Jul2019;202;0;2;NO;---;---;---;---
14Aug2018;1084;1;2;NO;---;---;---;---
21Dec2018;414;0;3;NO;---;---;---;---
2May2016;982;0;4;YES;6Sep2019;Damage;OK;OK
7Oct2018;833;1;2;NO;---;---;---;---
16Sep2017;648;0;3;NO;---;---;---;---
26Jun2018;782;0;2;NO;---;---;---;---
27Dec2017;562;1;3;NO;---;---;---;---
14Jan2018;821;0;1;NO;---;---;---;---
30Apr2016;2445;1;1;YES;30Jul2018;OK;Damage;OK
10Mar2016;2266;1;2;YES;31Oct2018;OK;Damage;OK
2Feb2018;691;0;1;NO;---;---;---;---
29Oct2016;1162;0;5;YES;22Oct2019;Damage;OK;OK
26Apr2019;252;0;2;NO;---;---;---;---
27May2018;679;0;1;NO;---;---;---;---
27Jul2019;387;1;1;NO;---;---;---;---
13Jan2015;621;0;3;YES;19Aug2019;Damage;OK;OK
5Sep2018;679;0;1;NO;---;---;---;---
28Feb2015;1805;0;2;YES;1Oct2019;Damage;OK;OK
17Jun2016;1443;0;4;YES;6Nov2019;Damage;OK;OK
7Sep2016;2017;1;2;NO;---;---;---;---
8Jul2018;286;0;2;NO;---;---;---;---
26Feb2015;2933;1;4;YES;2Jun2019;OK;Damage;OK
2Apr2019;347;0;7;NO;---;---;---;---
22Sep2017;1647;1;1;NO;---;---;---;---
23Sep2018;363;0;3;NO;---;---;---;---
28May2018;713;0;3;NO;---;---;---;---
26Feb2017;2647;1;3;YES;24Aug2019;OK;Damage;OK
22Jan2019;273;0;1;NO;---;---;---;---
1Jul2019;478;1;2;NO;---;---;---;---
3May2019;202;0;1;NO;---;---;---;---
24Jan2017;2544;1;2;NO;---;---;---;---
28Jul2018;770;0;4;NO;---;---;---;---
19Oct2018;376;0;3;NO;---;---;---;---
15Jul2018;798;0;2;NO;---;---;---;---
29Jul2016;337;0;1;YES;29Apr2018;Damage;OK;OK
22Dec2017;603;0;4;NO;---;---;---;---
19Dec2016;805;0;2;NO;---;---;---;---
26Jul2017;781;0;2;NO;---;---;---;---
5Jan2017;2966;1;3;NO;---;---;---;---
18Jan2016;794;0;2;NO;---;---;---;---
4Dec2019;39;0;4;NO;---;---;---;---
8Dec2019;78;1;2;NO;---;---;---;---
2Nov2019;42;0;2;NO;---;---;---;---
26Jan2016;1513;0;4;NO;---;---;---;---
24Dec2016;2055;1;2;YES;14Dec2018;Damage;OK;OK
11Oct2019;80;0;4;NO;---;---;---;---
14Feb2017;1058;0;3;NO;---;---;---;---
17Feb2019;628;1;3;NO;---;---;---;---
8Jun2019;229;1;4;NO;---;---;---;---
23Nov2019;21;0;2;NO;---;---;---;---
26Oct2017;460;0;2;NO;---;---;---;---
3Nov2018;619;1;5;NO;---;---;---;---
10Oct2015;1449;0;2;NO;---;---;---;---
7Sep2016;1038;0;2;NO;---;---;---;---
16Jul2019;204;0;1;NO;---;---;---;---
21Nov2016;2547;1;3;NO;---;---;---;---
19Jun2017;762;0;3;NO;---;---;---;---
8Jun2015;1691;0;3;YES;7Sep2019;Damage;OK;OK
26Aug2016;2119;1;3;NO;---;---;---;---
2Apr2019;108;0;2;YES;8Sep2019;OK;OK;Damage
1Dec2016;1671;1;3;NO;---;---;---;---
4Aug2017;1382;0;5;NO;---;---;---;---
26Mar2018;1111;1;1;NO;---;---;---;---
20May2017;2669;1;3;YES;27Jun2019;Damage;OK;OK
12Jan2017;2362;1;1;YES;22Oct2019;OK;Damage;OK
26Aug2017;835;0;2;NO;---;---;---;---
29Jun2019;188;0;1;NO;---;---;---;---
25Apr2016;1524;0;3;NO;---;---;---;---
17Nov2018;515;0;4;NO;---;---;---;---
5Sep2016;2289;0;3;NO;---;---;---;---
20Oct2018;402;0;6;NO;---;---;---;---
27Nov2018;536;0;3;NO;---;---;---;---
22Jan2015;1734;1;4;YES;1Mar2019;Damage;OK;OK
11Jul2019;178;0;8;NO;---;---;---;---
22Feb2019;376;0;1;NO;---;---;---;---
13Aug2017;815;0;5;NO;---;---;---;---
